ID number,1a,1b,1c,2,3.a,3.b,3.c,3.d,3.e,3.f,3.g,4.a,4.b,4.b.name,StandardNames,4bApple,4bmingpao,4bsingtao,4bstar,4borient,4bothers,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,5.9,5.10.,5.11,6.a.,6b,6c,6d,6e,6f,6g,6h,7.a,7.b,7.c,7.d,7.e,7.f,7.g,7.h,7.i,7.j,8.a,8b,8c,8.d,8.e,8.f,8.g,8.h,8.i,8.j,8.k,8.l,9a,9b,9c,9d,10.aCleaned,10.bCleaned,10.cCleaned,10.dCleaned,10.eCleaned,10.fCleaned,10.gCleaned,10.hCleaned,10.iCleaned,10.jCleaned,11.a,11.b,11.c,11.d,11.e,11.f,12.a,12.b,12.c,12.d,12.e,12.f,13.a,13.b,13.c,13.d,13.e,13.f,13.g,13.h,13.i,13.j,13.k,13.I,13.m,13.n,13.o,13.p,14.a,14.b,14.c,14.d,14.e,14.f,14.g,15.a.Category,15.a.Category.v1,15.b.Category,15.b.Category.v1,15.c.Category,15.c.Category.v1,15.a.english,15.a.english.v1,15.b.english,15.b.english.v1,15.c.english,15.c.english.v1,17,18,19,20,21,22.a,22b,23,24,25,27.a,27.a_final,27.b,27.c,28.a,28.b,28.c,28.d,28.e,29.a,29.b,29.c,30,31,32,33,34,35,37,36a,36b,36c,36d,36e
556,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,NA,3,3,3,3,3,3,3,3,3,3,10,10,10,10,10,10,10,10,10,10,10,10,5,5,5,5,3,3,3,2,3,3,2,3,3,4,4,0,0,5,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Qualifications,Qualifications,Qualifications,Qualifications,Qualifications,Qualifications,Which school/university are you from? / do you have a university degree?,Which school/university are you from? / do you have a university degree?,What is your education level/what are your grades?,What is your education level/what are your grades?,What is your working experience?,What is your working experience?,Good income,0,50000,50000,TSW,1,Tuen Mun Hospital,1,1,1,NA,NA,NA,NA,1,1,1,0,0,1,1,0,"1,500",student,EC,6,1,2,2,0,0,0,0,1
557,5,4,3,7,3,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,NA,4,3,2,1,2,3,4,3,2,1,90,80,70,60,50,40,30,70,80,90,100,100,7,7,7,7,4,3,2,1,2,3,4,3,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,Missing,Missing,Missing,Missing,Missing,Missing,NA,0,0,0,0,1,0,5,5,5,NA,NA,NA,NA,1,1,0,0,0,0,0,0,"10,000",0,Township,0,1,1,1,0,0,0,0,0
558,3.5,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,NA,3,3,3,2,2,3,2,2,2,2,20,20,70,80,30,40,60,60,40,80,40,10,6,4,5,3,3,3,2,2,2,2,3,4,2,3,2,4,5,11,11,0,2,4,5,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Reasons,Reasons,Job related,Job related,Working attitudes,Working attitudes,Why are you looking for a job?,Why are you looking for a job?,What expectations do you have for yourself on the job?/ What do you expect from the job?,What expectations do you have for yourself on the job?/ What do you expect from the job?,Can you work well with your colleagues/with people? Teamwork,Can you work well with your colleagues/with people? Teamwork,Have a steady income,0,0,0,TSW,1,Tuen Mun Hospital,1,1,1,ground,ground,housewife,Retirees,0,1,1,0,0,1,1,2,250,student,SPHRCKYSSS,19,1,2,1,0,0,0,0,1
559,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,NA,3,3,3,3,3,3,3,3,3,3,90,90,90,90,90,90,90,90,90,90,90,90,5,5,5,5,3,3,3,2,2,2,2,3,3,3,3,0,0,5,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,Missing,Missing,Missing,Missing,Missing,Missing,NA,0,15000,30000,TSW,1,Tuen Mun Hospital,1,1,1,NA,NA,NA,NA,1,1,1,0,0,1,1,0,"3,000",student,PKC,16,1,2,2,0,0,0,0,1
560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,NA,3,3,2,3,3,3,3,2,2,3,50,0,30,30,30,50,50,50,0,10,30,30,7,3,2,2,2,2,2,2,2,2,2,3,3,3,4,2,0,5,2,0,0,0,0,0,0,0,Sister,Sister,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Qualifications,Qualifications,,,,,Can you handle this job/can you do this job/how confident are you of doing this job/how well can you perform on this job,Can you handle this job/can you do this job/how confident are you of doing this job/how well can you perform on this job,Missing,Missing,Missing,Missing,the study,0,0,0,TSW,1,0,4,4,1,NA,NA,NA,NA,1,1,1,0,0,1,1,0,0,0,Township,16,1,2,1,0,0,0,0,1
561,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,NA,3,3,3,3,3,3,3,3,3,3,90,90,90,90,90,90,90,90,90,90,90,90,5,5,5,5,3,3,3,3,3,3,3,3,3,3,4,0,0,3,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,Missing,Missing,Missing,Missing,Missing,Missing,NA,0,30000,40000,TSW,1,Tuen Mun Hospital,1,1,1,NA,NA,NA,NA,1,1,1,0,0,1,1,0,"3,000",student,PC,16,1,2,2,0,0,0,0,1
562,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,NA,4,4,4,4,4,4,4,4,4,4,100,100,100,100,0,0,0,0,0,0,0,0,7,7,7,7,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,1,1,1,Qi Zhihong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Liu Guolin,0,0,0,0,0,,,,,,,Missing,Missing,Missing,Missing,Missing,Missing,free,0,0,0,TST,4,0,4,4,4,NA,NA,NA,NA,0,1,0,0,0,1,0,0,"1,100",Free work,SPHRC,18,1,2,1,0,0,0,0,1
563,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,NA,3,3,3,3,3,3,3,3,3,3,80,80,80,80,80,80,80,80,80,80,80,80,5,5,5,5,3,3,3,3,3,3,3,3,3,3,4,0,0,3,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,Missing,Missing,Missing,Missing,Missing,Missing,lawyer,0,50000,300000,TSW,1,0,1,1,1,NA,NA,NA,NA,1,1,1,0,0,1,1,0,"1,500",student,PC,17,1,2,1,0,0,0,0,1
564,11,3.5,3.5,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,1,NA,3,3,3,3,3,2,3,3,2,3,10,70,10,80,70,80,80,60,100,0,100,80,2,4,5,4,3,3,3,1,3,3,2,4,3,4,2,0,2,6,2,0,1,0,2,3,2,0,"Aithas,Jeffrey,Paris,Andy",0,0,0,Mr.Ngan,0,"Paits,Mother",0,Mother,Ann,"Ann,Ocean,Tiffany","Dorathy, Tracy",Lesson,"Ocean,Tiff,Ann,Mr.Ngan","Mr.Ngan , Ms.Lam , Mother",0,0,Legal micro film,0,Financial Management,0,0,Prices fine experts,Qualifications,Qualifications,Personal,Personal,Qualifications,Qualifications,What kinds of special/strong abilities/skills do you have?,What kinds of special/strong abilities/skills do you have?,Tell me about yourself,Tell me about yourself,Why are you suitable for this job,Why are you suitable for this job,Happy paying,0,0,0,YL,1,Tuen Mun Hospital,4,4,NA,NA,NA,Housewife,NA,0,1,0,0,0,1,0,0,0,0,SPHRCKYSSS,16,1,3,2,0,0,0,0,1
565,0,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,0,1,1,0,1,1,NA,2,2,1,2,1,3,2,1,2,1,50,0,0,30,10,0,20,50,60,40,70,50,3,6,4,4,2,2,3,2,1,2,3,2,1,4,5,2,0,3,0,0,5,2,0,3,0,0,brother,brother,"mom, dad",family,family,0,0,0,"mom, dad",friend,friend,"mom, dad",0,driend,0,"mom, dad",0,0,0,0,0,0,0,Personal,Personal,Reasons,Reasons,Qualifications,Qualifications,Tell me about yourself,Tell me about yourself,Why do you choose this job?,Why do you choose this job?,What kinds of special/strong abilities/skills do you have?,What kinds of special/strong abilities/skills do you have?,Steady income,0,4500,9500,TM,1,Tuen Mun Hospital,3,4,1,Transport Property,Transport Property,Transport Property,Transport Property,1,1,1,0,1,1,0,0,"1,200",student,TMGSS,14,1,2,2,0,0,0,0,1
566,1,2,5,1,14,0,7,0,0,31,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,Chit-Chat,4,3,3,3,3,4,3,3,3,2,30,30,40,60,90,70,70,70,60,60,50,100,1,1,6,1,3,4,3,2,3,3,3,4,3,2,4,0,2,15,4,0,4,0,0,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Working attitudes,Working attitudes,Qualifications,Qualifications,,,Personality/values/ethics/IQ/mentality,Personality/values/ethics/IQ/mentality,What is your education level/what are your grades?,What is your education level/what are your grades?,Missing,Missing,NA,0,0,0,TSW,1,Tuen Mun Hospital,1,1,1,NA,NA,NA,NA,1,1,1,0,0,0,0,0,200,student,SPHRC,17,1,4,1,0,0,0,0,1
567,3.5,3.5,1,1,0,0,0,0,0,1,è™Žå ±,0,1,Apple&#39;s move,Apple's move,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,1,1,0,NA,3,3,3,3,3,3,2,3,2,2,90,10,50,100,40,50,50,50,60,20,70,40,7,3,6,3,2,2,2,2,2,2,2,4,1,4,2,4,2,5,2,0,2,1,0,3,2,0,father,0,0,sister,father,uncle,0,0,0,0,0,0,0,friend,0,0,0,0,0,0,0,0,0,Reasons,Reasons,Salary,Salary,Working attitudes,Working attitudes,Why do you choose this job?,Why do you choose this job?,What is your expected salary level?,What is your expected salary level?,Are you willing to travel for work?,Are you willing to travel for work?,Flexible working hours,0,0,0,YL,1,0,1,1,2,electronic,electronic,housewife,NA,1,1,0,0,0,1,1,0,300,0,Shap Pat Heung,17,1,2,1,1,0,0,0,0
568,1,3.5,0,3,0,0,0,0,0,0,0,0,1,apple daily,apple daily,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,NA,2,3,3,2,3,2,4,3,2,2,70,70,50,70,60,80,70,60,70,40,20,10,1,4,6,6,1,2,3,3,2,2,4,3,3,4,3,1,2,9,5,0,3,0,1,3,3,0,Tom,Mary,John,Apple,Banana,Pear,Grapes,Alex,Alexandra,Tommy,Ken,Kenny,Kitty,Kelly,Javk,Jacky,0,0,0,0,0,0,0,Qualifications,Qualifications,,,,,Can you handle this job/can you do this job/how confident are you of doing this job/how well can you perform on this job,Can you handle this job/can you do this job/how confident are you of doing this job/how well can you perform on this job,Missing,Missing,Missing,Missing,NA,0,10000,20000,YL,1,0,1,1,1,worker,worker,housewife,NA,1,1,1,0,0,1,1,0,100,student,Sphtc,16,1,3,1,0,0,0,0,1
569,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,1,NA,4,3,4,4,4,4,4,4,4,4,0,0,0,50,0,100,100,100,0,0,0,0,4,4,4,4,4,4,2,2,3,3,3,2,4,4,3,0,0,10,0,0,3,0,0,0,0,0,Feng Huijing,He Yinglin,father,alex,alex,alex,I,betty,peter,ken,beeno,mary,may,tom,roger,roger,roger,roger,roger,roger,roger,Zhao Shi Ting,sky,Others,Others,Personal,Personal,,Others,How are you?,How are you?,Tell me about yourself,What is your name?,,How old are you?,NA,1000,100000,1000000,YL,1,0,3,4,5,NA,NA,NA,NA,1,1,1,1,1,1,1,0,10,Full-time Green Waste,LKL,18,1,4,2,1,1,1,1,0
570,1,0,0,0,0,0,1,0,0,1,SCMP,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,NA,4,3,2,1,3,2,4,2,4,3,100,80,100,100,100,100,100,100,100,90,0,80,7,7,6,5,4,3,4,2,4,3,4,4,3,3,5,3,0,10,1,0,5,3,0,5,0,0,dad,mom,mom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,Missing,Missing,Missing,Missing,Missing,Missing,NA,0,0,0,0,2,St. Paul,1,2,2,manager,manager,manager,NA,1,1,1,0,0,1,1,0,400,student,Shap Pat Heung Secondary School,16,1,4,1,0,0,0,0,1
571,3.5,0,0,0,0,0,0,0,0,5,0,0,1,"Ming Pao, Hoshishima, sun, east","Ming Pao, Sing Tao, the sun, the East",0,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,QQ,0,1,1,1,1,0,1,NA,3,3,2,3,2,4,3,3,3,2,80,50,80,80,80,60,80,70,90,50,80,20,4,4,7,3,4,3,3,3,3,2,2,1,2,3,3,6,4,11,11,0,3,6,4,11,11,0,Alice,Alice,Lily,Alice,Alice,Alice,Lily,Liao,Lily,Amanda,Amanda,Alice,Alice,Amanda,Daddy,Alice,0,0,0,(student),0,0,0,Qualifications,Qualifications,Working attitudes,Working attitudes,Reasons,Reasons,Why are you suitable for this job,Why are you suitable for this job,Would you stay commited? Honest Trust,Would you stay commited? Honest Trust,Why do you choose this job?,Why do you choose this job?,I like to work and promising,0,0,0,TSW,4,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0
572,11,0,0,3,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,NA,3,2,3,2,3,3,3,3,3,4,20,60,70,50,60,90,70,50,40,90,30,10,5,4,5,5,4,2,2,3,2,3,2,2,4,2,3,2,0,0,3,0,0,2,0,0,3,0,"father, brother",brother,fathrer,0,0,father,father,brother,father,mother,sister,brother,teacher,father,0,0,0,brother,sister,sister,0,0,father,Qualifications,Qualifications,Reasons,Reasons,Working attitudes,Working attitudes,Strengths and weakness,Strengths and weakness,Why do you choose this job?,Why do you choose this job?,Can you handle stress?,Can you handle stress?,art,0,15000,15000,TSW,1,Tuen Mun Hospital,4,4,1,NA,NA,NA,NA,0,1,0,1,0,0,1,0,"1,200",student,yuen long litneram secondary school,17,1,3,2,1,0,0,0,0
573,11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,"QQ, TAoBo",0,1,1,1,0,1,1,NA,2,2,2,2,2,3,3,3,3,2,0,0,50,50,50,60,60,70,50,50,50,50,7,6,4,2,3,3,3,2,2,3,2,3,3,3,3,0,0,4,3,0,2,0,0,4,3,0,Jin,Jin,Alissa,Gleng,Alissa,Alissa,Alissa,Geng,Alissa,JH,"Jin, Agnes",Jin,"Alissa, Jin",Agnes,"Alissa, Jin","Alissa, Jin",Alissa,Agnes,Geng,Alissa,Geng,"Alissa, Jin",Alissa,Reasons,Reasons,Future hopes,Future hopes,Working attitudes,Working attitudes,Why do you choose this job?,Why do you choose this job?,What are your aspirations/goals/exepectations in future?,What are your aspirations/goals/exepectations in future?,What is your working attitude? Is it good?,What is your working attitude? Is it good?,Doctors,NA,5000,5001,YL,4,0,4,4,4,NA,NA,Accountants,mother,1,1,0,0,1,1,1,0,501,student,HYKSS,14,1,2,2,0,0,0,0,1
574,3.5,1,1,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,NA,4,2,1,2,2,3,3,2,3,2,70,70,70,80,60,70,70,70,70,70,70,70,4,4,3,4,3,3,3,2,2,2,3,3,3,4,2,1,0,8,2,0,2,1,0,8,2,0,Mandy,Uhvistopher,Joline,Joline,Joline,Joline,Julee,Mandy,MaMa,Julee,Mandy,MaMa,MaMa,Mandy,parents,parents,parents,Mandy,parents,parents,parents,parents,parents,Reasons,Reasons,Qualifications,Qualifications,Future hopes,Future hopes,Why do you choose this job?,Why do you choose this job?,Can you handle this job/can you do this job/how confident are you of doing this job/how well can you perform on this job,Can you handle this job/can you do this job/how confident are you of doing this job/how well can you perform on this job,What are your aspirations/goals/exepectations in future?,What are your aspirations/goals/exepectations in future?,stable,0,50000,500000,TSW,1,0,4,4,1,Electrical engineering,Electrical engineering,housewife,parents,1,1,1,1,0,1,1,0,500,student,TSTSS,17,1,3,2,0,0,0,0,1
575,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,NA,3,3,2,2,3,3,3,2,3,2,70,70,50,60,60,60,40,50,70,0,70,70,4,4,3,4,3,2,4,2,3,3,2,3,2,2,2,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,"mom, dad",0,0,0,0,0,0,"mom,, dad",0,0,0,0,0,0,0,0,0,,,,,,,Missing,Missing,Missing,Missing,Missing,Missing,pliot,0,0,0,YL,1,0,NA,NA,NA,Programmers,Programmers,Programmers,NA,1,NA,0,1,0,1,1,0,"1,000",0,0,14,1,3,1,0,0,0,0,1
576,3.5,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1,NA,4,4,2,2,2,3,3,2,3,2,60,60,80,90,60,60,60,60,60,70,80,30,3,3,4,4,4,4,4,2,3,3,3,3,3,2,4,4,0,10,2,0,4,4,0,2,0,0,Tiffany,Hugo,May,Jolin,Tiffany,Julec,Mandy,Billy,parents,Tiffany,Julec,parents,parents,Tiffany,sister,0,parents,Tiffay,Jnlee,Mandy,Hugo,Billy,Jolie,Qualifications,Qualifications,Personal,Personal,Qualifications,Qualifications,What is your education level/what are your grades?,What is your education level/what are your grades?,What is your hobby?,What is your hobby?,What awards/achievement do you have?,What awards/achievement do you have?,free,0,1000000,20000000,TSW,1,Tuen Mun Hospital,4,5,1,NA,NA,NA,NA,1,1,1,0,0,0,0,0,"1,000",student,TSTSS,17,1,3,2,0,0,0,0,1
577,4,4,1,0,0,0,0,0,0,20,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,NA,3,3,2,3,3,3,3,3,3,3,100,60,80,80,80,80,90,80,90,40,100,40,5,3,6,4,3,3,4,3,2,2,2,3,2,3,4,2,0,11,0,0,4,2,0,3,0,0,0,0,0,mom,mom,0,0,0,0,christy,0,0,0,christy,0,0,0,0,0,0,0,0,0,,,,,,,Missing,Missing,Missing,Missing,Missing,Missing,NA,0,0,0,TSW,1,Kwong Wah,NA,NA,1,NA,NA,accounting,NA,1,1,1,0,0,1,1,0,500,student,Shung Tak Catholic English College,17,1,4,2,0,0,0,0,1
578,10,10,5,5,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,NA,4,4,4,4,4,4,4,4,4,4,50,50,50,50,50,50,50,50,50,50,50,50,5,5,5,5,4,4,4,4,4,4,4,4,4,4,2,1,1,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,Missing,Missing,Missing,Missing,Missing,Missing,NA,0,0,0,YL,1,Tuen Mun Hospital,1,1,NA,NA,NA,NA,NA,1,1,0,0,0,1,1,0,300,0,TJCEC,17,1,3,1,0,0,0,0,1
579,1,0,0,2,0,0,0,0,0,12.5,0,0,1,"Apple Daily, Ming Pao","Apple Daily, Ming Pao",1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,NA,3,3,4,4,3,3,3,4,3,3,20,0,30,40,60,50,50,50,10,10,0,40,4,4,4,4,3,3,4,3,3,3,2,2,3,3,2,0,0,5,2,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Working attitudes,Working attitudes,Qualifications,Qualifications,Personal,Personal,Personality/values/ethics/IQ/mentality,Personality/values/ethics/IQ/mentality,What is your education level/what are your grades?,What is your education level/what are your grades?,Are you adaptable?,Are you adaptable?,Social workers,0,13000,20000,TSW,4,0,4,4,4,chef,chef,housewife,NA,1,1,1,0,0,1,1,0,500,student,Kung Yik She Secondary School,17,1,3,1,0,0,0,0,1
580,4,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,NA,3,3,3,2,2,3,3,3,3,3,50,50,50,80,80,70,70,60,80,80,90,50,5,4,6,2,3,3,4,2,3,3,3,4,3,2,3,4,0,6,2,0,3,4,0,3,2,0,Cousin,Uncle,0,0,0,0,father,0,0,0,0,0,father,0,0,0,0,0,0,0,0,0,0,Qualifications,Qualifications,,,,,What is your education level/what are your grades?,What is your education level/what are your grades?,Missing,Missing,Missing,Missing,Each interest,0,0,0,TSW,1,Sheung Shui hospital,1,4,1,Civil Servants,Civil Servants,Beauty,NA,1,1,1,0,0,1,1,0,350,student,Tin Shui Wai Government Secondary School,16,1,3,1,0,0,0,0,1
581,11,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,NA,3,2,2,3,3,3,3,2,3,3,50,40,60,60,50,60,60,60,40,40,40,50,5,2,6,2,3,3,3,3,2,3,4,3,3,3,4,0,0,11,3,0,2,0,0,6,2,0,wendy,there is,elder brother,dad,0,Yisow,elarine,0,elder sister,maggie,"elarine, maggie",0,wendy,"elarine, jessica",0,Yisow,0,Wenwen,0,0,0,Glary poon,0,Reasons,Reasons,Qualifications,Qualifications,Qualifications,Qualifications,Why do you choose this job?,Why do you choose this job?,What kinds of special/strong abilities/skills do you have?,What kinds of special/strong abilities/skills do you have?,What is your working experience?,What is your working experience?,Interior design,0,8500,12500,TSW,4,0,4,4,4,retirement,retirement,Restaurant,NA,1,1,0,0,0,1,1,0,0,student,shung tak cathoroz english college,17,1,3,2,0,0,0,0,1
582,3.5,1,5.5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,1,NA,4,3,3,3,3,3,3,3,3,3,80,50,20,10,0,0,0,100,50,20,10,20,4,3,3,6,2,2,1,2,2,1,2,2,1,3,5,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,Missing,Missing,Missing,Missing,Missing,Missing,NA,0,0,0,0,NA,Tuen Mun Hospital,NA,NA,NA,Supreme,Supreme,housewife,NA,1,1,1,0,0,1,1,0,400,student,Lutheran,12,1,3,2,0,0,0,0,1
583,3.5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,NA,3,3,2,2,3,3,3,3,3,2,50,0,20,100,0,20,40,60,60,80,0,0,3,5,3,3,3,3,2,3,3,1,3,2,3,4,4,7,0,3,0,0,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Janice,0,0,0,0,0,0,0,0,0,,,,,,,Missing,Missing,Missing,Missing,Missing,Missing,NA,0,0,0,TSW,1,Tuen Mun Hospital,4,5,1,building,building,NA,NA,1,1,1,0,0,0,0,2,400,student,Lutheran,13.7,1,2,2,0,0,0,0,1
584,3.5,1,0,2,0,0,0,0,0,2,0,0,1,apple,apple,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0,NA,3,3,2,3,3,3,4,3,3,2,80,50,50,70,50,40,50,80,40,50,20,20,4,5,5,4,4,3,4,3,2,2,3,2,2,4,2,0,0,5,1,0,1,0,0,3,0,0,friend,0,0,0,0,mom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,Missing,Missing,Missing,Missing,Missing,Missing,Comfort creative,0,0,0,YL,3,0,1,1,1,manager,manager,clerk,no,1,1,1,0,0,1,1,0,500,student,East Third Fengsheng Kwok Wah Secondary School,17,1,3,1,0,0,0,0,1
585,3.5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,NA,3,2,2,3,2,3,3,2,3,2,50,80,30,50,70,60,40,50,70,70,90,50,4,5,5,3,3,3,3,2,2,2,2,3,3,2,3,7,8,5,0,0,2,2,1,3,0,0,0,0,0,chest,dad,dad,mom,0,dad,0,0,0,0,mom,0,0,0,0,0,0,0,0,0,,,,,,,Missing,Missing,Missing,Missing,Missing,Missing,NA,0,0,0,TSW,1,0,4,4,1,NA,NA,NA,NA,1,1,1,0,0,1,1,0,100,0,0,12,1,3,2,0,0,0,0,1
586,3.5,1,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,NA,4,3,3,3,4,3,3,3,3,2,20,30,70,100,50,50,50,50,80,80,40,60,5,3,5,7,3,3,3,4,2,3,2,4,4,3,5,1,1,6,0,0,5,0,0,6,0,0,Chris,0,0,0,Nathan,0,0,0,0,0,0,0,0,Fedrick,0,0,0,0,0,0,0,0,0,Qualifications,Qualifications,Salary,Salary,Qualifications,Qualifications,Why are you suitable for this job,Why are you suitable for this job,What is your expected salary level?,What is your expected salary level?,What is your education level/what are your grades?,What is your education level/what are your grades?,Doctors,0,0,0,TSW,1,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0
587,11,11,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,NA,3,4,3,4,2,2,3,3,4,3,10,20,30,40,50,60,70,80,90,100,10,20,5,5,4,4,4,3,2,1,4,3,2,1,3,2,1,2,3,4,5,6,0,0,1,2,0,0,Tony,0,0,0,0,0,Jack,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Reasons,Reasons,Qualifications,Qualifications,,,Why do you choose this job?,Why do you choose this job?,Strengths and weakness,Strengths and weakness,Missing,Missing,NA,4000,400000,400000,TSW,2,0,2,2,2,NA,NA,NA,NA,0,0,1,0,0,1,1,0,500,student,Lutheran Secondary School,18,1,4,1,0,0,0,0,1
